iteration,actor_loss,critic_loss,entropy,mean_return,mean_advantage,buffer_steps,eval_success_rate,eval_collision_rate,eval_timeout_rate,eval_avg_return,eval_avg_episode_length
48,-0.015649959444999695,105.22631072998047,1.4210203886032104,-8.135257720947266,-8.344650304081824e-09,50,,,,,
49,-0.0019014907302334905,748.87451171875,1.4216340780258179,-25.096216201782227,-2.908706733251165e-07,50,,,,,
50,-0.01117410697042942,226.0807647705078,1.4226449728012085,-10.36985969543457,-7.1525572131747595e-09,50,0.0,0.0,1.0,25.080241525173186,60.0
51,-6.005763862049207e-05,2436.597412109375,1.4232653379440308,15.494685173034668,2.2947787670091202e-08,50,,,,,
52,-0.005693101789802313,1220.455810546875,1.4242236614227295,9.403036117553711,3.2708047825735775e-08,50,,,,,
53,-0.017469149082899094,1170.0687255859375,1.4256541728973389,10.719644546508789,-5.185604123880694e-08,50,,,,,
54,-0.029002869501709938,3508.310302734375,1.4267157316207886,56.86582565307617,1.2564659073177609e-06,25,,,,,
55,-0.011124596931040287,192.7660675048828,1.4270302057266235,-12.07597541809082,-2.5033950024067053e-08,50,,,,,
56,-0.0066578504629433155,1399.0897216796875,1.4274252653121948,-35.804508209228516,7.794453438236815e-08,13,,,,,
57,-0.006263790186494589,420.6513977050781,1.4279080629348755,-19.169654846191406,1.3113021779531664e-08,50,,,,,
58,-0.009942588396370411,804.8367919921875,1.4280369281768799,-15.720080375671387,7.748603536583687e-09,50,,,,,
59,-0.008777694776654243,269.7745056152344,1.4283305406570435,-8.928053855895996,-6.794929419129403e-08,50,,,,,
60,-0.00235856045037508,2439.7744140625,1.4287217855453491,13.512413024902344,-2.101063678594528e-08,50,0.0,0.2,0.8,12.57958212941885,56.35
61,-0.01432984322309494,100.7160415649414,1.4286525249481201,-7.319528579711914,-3.5762786065873797e-09,50,,,,,
62,-0.0015363263664767146,195.1755828857422,1.4283778667449951,-11.004715919494629,-1.1920929132713809e-08,50,,,,,
63,-0.015654465183615685,1400.57470703125,1.4284521341323853,-36.345455169677734,-1.9868215517249155e-08,12,,,,,
64,-0.011718754656612873,149.5841064453125,1.4283350706100464,-14.63760757446289,-2.2649764730431343e-08,50,,,,,
65,-0.06292282789945602,1191.6229248046875,1.428021788597107,-35.8834114074707,1.1462431359632319e-07,13,,,,,
66,-0.008767032995820045,180.54840087890625,1.4275704622268677,-10.614858627319336,-1.4901161193847656e-08,50,,,,,
67,-0.004959044512361288,77.14037322998047,1.4277023077011108,-13.461806297302246,-1.1920929132713809e-08,50,,,,,
68,-0.00812186673283577,1628.7230224609375,1.428399682044983,14.41142463684082,-1.19209286886246e-09,50,,,,,
69,-0.0077844951301813126,336.88165283203125,1.4291943311691284,5.88394832611084,5.2452087118126656e-08,50,,,,,
70,-0.011252565309405327,1612.615478515625,1.4300347566604614,16.086339950561523,1.6987323547823507e-08,50,0.0,0.0,1.0,22.762722061574458,60.0
71,0.0014121627900749445,62.12028503417969,1.4307770729064941,-9.695188522338867,-2.0265579436795633e-08,50,,,,,
72,-0.012533721514046192,467.007568359375,1.4312547445297241,-18.716720581054688,4.649162121950212e-08,50,,,,,
73,-0.0007996177882887423,453.8038330078125,1.431010127067566,-18.819110870361328,5.7220457705398076e-08,50,,,,,
74,-0.00639623636379838,391.3232727050781,1.4302138090133667,-5.411652088165283,-3.1590460025654465e-08,50,,,,,
75,-0.005321843549609184,174.2869110107422,1.4293888807296753,-10.679540634155273,8.940697071579962e-09,50,,,,,
76,-0.01752971112728119,129.0574188232422,1.428430438041687,-11.53364372253418,2.7418137094059603e-08,50,,,,,
77,-0.0017464113188907504,231.62652587890625,1.4261289834976196,-8.740464210510254,6.258487506016763e-09,50,,,,,
78,-0.005535855423659086,255.6212158203125,1.4239572286605835,-13.234331130981445,1.19209286886246e-09,50,,,,,
79,-0.0007935905596241355,192.11061096191406,1.422784686088562,-4.4820122718811035,8.702278364580707e-08,50,,,,,
80,-0.006212200969457626,309.2388916015625,1.4226596355438232,-19.830278396606445,-2.8610228852699038e-08,50,0.0,0.0,1.0,-23.015995334088803,60.0
81,-0.008880415000021458,280.7716064453125,1.4226009845733643,-10.271051406860352,-6.496906479469544e-08,50,,,,,
82,-0.006947487127035856,151.73883056640625,1.4218039512634277,-11.562908172607422,4.231929651155042e-08,50,,,,,
83,-0.009055256843566895,108.63818359375,1.421038031578064,-11.116354942321777,-1.19209286886246e-09,50,,,,,
84,-0.00021307468705344945,108.90068054199219,1.420143723487854,1.4043183326721191,7.867813422990366e-08,50,,,,,
85,-0.00897952076047659,249.08802795410156,1.4191043376922607,0.11185690015554428,-4.172325152040912e-09,50,,,,,
86,-0.003365484531968832,853.9465942382812,1.4186662435531616,-37.47622299194336,-3.1636312769478536e-07,13,,,,,
87,-0.009690322913229465,836.9967041015625,1.419698715209961,-37.94882583618164,8.940696716308594e-08,14,,,,,
88,0.002842268906533718,44.687103271484375,1.4211742877960205,-1.6948997974395752,-5.364418242947977e-09,50,,,,,
89,-0.007828883826732635,356.0912780761719,1.4213664531707764,-13.723724365234375,-1.0132789718397817e-08,50,,,,,
90,-0.015284452587366104,75.00909423828125,1.4208563566207886,-7.956613063812256,-2.0265579436795633e-08,50,0.0,0.0,1.0,-7.74862581640482,60.0
91,-0.02918938547372818,115.64962768554688,1.4206900596618652,-10.040753364562988,1.4305114426349519e-08,50,,,,,
92,-0.011584937572479248,113.68295288085938,1.4204446077346802,-9.815508842468262,-1.847744002247964e-08,50,,,,,
93,0.0002965092717204243,146.804931640625,1.4205354452133179,-19.4874324798584,-2.2053718851111626e-08,50,,,,,
94,-0.006935739424079657,142.5228729248047,1.4207345247268677,-17.406221389770508,8.344650304081824e-09,50,,,,,
95,0.0008102679275907576,250.33892822265625,1.4207496643066406,-0.778720498085022,5.781650713743147e-08,50,,,,,
96,-0.0007860612822696567,196.59103393554688,1.4203752279281616,-18.967052459716797,3.039836826701503e-08,50,,,,,
97,-0.009043262340128422,162.9714813232422,1.419802188873291,-21.473440170288086,-9.53674295089968e-09,50,,,,,
98,-0.017127400264143944,540.8922119140625,1.4195693731307983,-4.7918291091918945,2.086162531611535e-08,50,,,,,
99,0.00025816677953116596,168.23638916015625,1.419753909111023,-8.886802673339844,-4.842877388000488e-08,50,,,,,
100,-0.009367544203996658,109.41085052490234,1.4197949171066284,-16.109840393066406,-4.708767065153552e-08,50,0.0,0.0,1.0,-19.659912199527025,60.0
101,-0.0023953914642333984,128.61260986328125,1.4185067415237427,-6.840207576751709,-1.5646218542997303e-08,50,,,,,
102,-0.003807318164035678,93.85570526123047,1.4166890382766724,-9.461581230163574,-8.493661773911754e-09,50,,,,,
103,-0.004490504041314125,152.78591918945312,1.4150656461715698,-18.85774040222168,-2.1457672971791908e-08,50,,,,,
104,-0.011091511696577072,136.4103240966797,1.4130351543426514,-6.115511894226074,-1.2218952072373668e-08,50,,,,,
105,0.0016502285143360496,190.4580535888672,1.4109656810760498,-15.230060577392578,3.248453239734772e-08,50,,,,,
106,-0.00597380893304944,159.51751708984375,1.4096571207046509,-14.321502685546875,1.4901161415892261e-09,50,,,,,
107,-0.002754424698650837,153.55889892578125,1.4095779657363892,0.7188281416893005,-2.4437904144747336e-08,50,,,,,
108,-0.001977624837309122,222.38296508789062,1.409825086593628,-9.219542503356934,-1.177191766288388e-08,50,,,,,
109,-0.0030133724212646484,3077.007080078125,1.4098378419876099,30.57180404663086,4.76837147544984e-09,50,,,,,
110,-0.002305364701896906,388.15960693359375,1.4091333150863647,-12.471505165100098,-2.0116567966965704e-08,50,0.0,0.0,1.0,-10.655094262585044,60.0
111,-0.001809787703678012,119.97039794921875,1.408034086227417,-3.6705446243286133,5.066394859198908e-09,50,,,,,
112,-0.005554124712944031,943.095947265625,1.4082324504852295,-41.41998291015625,-1.4901161193847656e-08,16,,,,,
113,-0.01930183358490467,130.10711669921875,1.4087917804718018,-1.4556928873062134,-1.6808509428756224e-07,50,,,,,
114,-0.015212479047477245,266.78167724609375,1.4087828397750854,-21.31041717529297,-1.1920929132713809e-08,50,,,,,
115,0.00307412794791162,485.2950744628906,1.4102625846862793,-35.91985321044922,1.87983886235088e-07,13,,,,,
116,-0.005888919811695814,3226.40478515625,1.4121841192245483,16.342735290527344,-1.1324882365215672e-08,50,,,,,
117,-0.011581916362047195,59.150264739990234,1.413090467453003,-12.022579193115234,-7.1525572131747595e-09,50,,,,,
118,-0.0028292108327150345,63.33431625366211,1.4141058921813965,-10.772622108459473,1.7881393032936899e-09,50,,,,,
119,-0.0004872655845247209,79.05453491210938,1.415267825126648,-12.6971435546875,2.6822089438383045e-08,50,,,,,
120,-0.008171978406608105,153.79165649414062,1.415960431098938,-20.36956787109375,1.7881394143159923e-08,50,0.0,0.0,1.0,-27.886292773485184,60.0
121,-0.0005957555840723217,200.28106689453125,1.415401577949524,-19.648897171020508,7.867813422990366e-08,50,,,,,
122,-0.0006656718323938549,82.68199920654297,1.4143165349960327,-19.153871536254883,-3.993511299427155e-08,50,,,,,
123,-0.0015392970526590943,208.0878448486328,1.4142946004867554,-22.288677215576172,-7.092953069331998e-08,50,,,,,
124,-0.004081249237060547,103.1650390625,1.4149270057678223,-20.724388122558594,-3.6358834165639564e-08,50,,,,,
125,-0.00020558357937261462,323.6264953613281,1.415115237236023,-18.390657424926758,2.5033950024067053e-08,50,,,,,
126,-0.006870007608085871,220.47640991210938,1.4147356748580933,-12.789101600646973,6.824731713095389e-08,50,,,,,
127,-0.008309688419103622,66.76187133789062,1.4143691062927246,-20.70322036743164,-4.5895575340182404e-08,50,,,,,
128,-0.013058367185294628,4529.0517578125,1.4136008024215698,21.046977996826172,-1.8209219376785768e-07,50,,,,,
129,0.007181638386100531,217.3508758544922,1.4127044677734375,-6.7041730880737305,2.6822091214739885e-09,50,,,,,
130,-0.001693458529189229,295.0080261230469,1.4127928018569946,0.44114169478416443,-3.993511299427155e-08,50,0.0,1.0,0.0,-31.03269074484706,40.0
131,-0.0026455926708877087,135.67486572265625,1.4132782220840454,-5.722017765045166,-6.973743182925318e-08,50,,,,,
132,-0.012160148471593857,141.44351196289062,1.4138718843460083,-3.085315465927124,5.5134297127779064e-08,50,,,,,
133,-0.008101911284029484,222.30824279785156,1.414472222328186,-11.237788200378418,-6.794929419129403e-08,50,,,,,
134,0.0017878436483442783,162.9588623046875,1.414269208908081,-10.718828201293945,5.125999535948722e-08,50,,,,,
135,-0.0009031104855239391,161.74966430664062,1.4136613607406616,-5.4142537117004395,-2.2202730320941555e-08,50,,,,,
136,-0.005318245850503445,153.69940185546875,1.4133111238479614,-9.550056457519531,-3.147870231146044e-08,50,,,,,
137,0.0012644757516682148,118.08460235595703,1.4131475687026978,-12.349959373474121,-1.2908130564426301e-08,50,,,,,
138,-0.004098749253898859,281.6439514160156,1.4131089448928833,0.2707860469818115,-8.076429480752267e-08,50,,,,,
139,-0.005502894055098295,111.55371856689453,1.4130184650421143,-8.130313873291016,-2.4884938554237124e-08,50,,,,,
140,-0.0010799121810123324,252.69078063964844,1.412664532661438,-6.751896381378174,5.125999535948722e-08,50,0.0,0.0,1.0,-18.850905530154705,60.0
141,0.0006240129587240517,278.962646484375,1.4123514890670776,-17.150053024291992,1.794099802054916e-07,50,,,,,
142,-0.00602022185921669,101.91402435302734,1.412235140800476,-16.441560745239258,6.3776973036056e-08,50,,,,,
143,-0.002971779787912965,108.62263488769531,1.4122986793518066,-9.380640029907227,4.76837147544984e-09,50,,,,,
144,-0.003370962105691433,133.39830017089844,1.412000298500061,-12.197015762329102,-2.3841858265427618e-08,50,,,,,
145,-0.004191030282527208,51.67006301879883,1.4109479188919067,-15.305550575256348,-3.725290298461914e-08,50,,,,,
146,0.0002226543438155204,202.53688049316406,1.4095295667648315,-3.578360080718994,-2.0265579436795633e-08,50,,,,,
147,-0.0010573196923360229,589.4347534179688,1.4083575010299683,2.696209669113159,4.470348535789981e-09,50,,,,,
148,-0.0021674055606126785,143.37649536132812,1.4076907634735107,-0.7342357635498047,-1.9967556497135774e-08,50,,,,,
149,-0.001963376998901367,1622.6629638671875,1.4066375494003296,7.040060997009277,5.0365926540507644e-08,50,,,,,
150,-0.007339735049754381,354.9055480957031,1.4054864645004272,-8.748966217041016,-8.232891701709377e-09,50,0.0,0.0,1.0,-8.728060207143425,60.0
151,-0.007233066484332085,359.9258728027344,1.404524564743042,-7.497110366821289,-4.254281549265215e-08,50,,,,,
152,0.0019155358895659447,149.69114685058594,1.4037419557571411,-9.802682876586914,2.485513732608524e-07,50,,,,,
153,0.000527019496075809,96.38465881347656,1.4040488004684448,3.086052179336548,4.172325152040912e-09,50,,,,,
154,-0.007971599698066711,1893.4949951171875,1.4043446779251099,-54.27485275268555,1.4156103134155273e-07,32,,,,,
155,-0.002344610169529915,208.87721252441406,1.4036002159118652,-20.96674156188965,-5.125999535948722e-08,50,,,,,
156,-0.001895574969239533,109.21080017089844,1.4025752544403076,-8.034279823303223,1.4603138254187797e-08,50,,,,,
157,-0.010530051775276661,402.5412902832031,1.4021270275115967,-22.847667694091797,4.76837147544984e-09,50,,,,,
158,-0.00752336485311389,1261.23486328125,1.4016793966293335,-3.3682425022125244,-8.165836362650225e-08,50,,,,,
159,-0.0013753032544627786,611.1380615234375,1.400862455368042,6.986693859100342,-4.649162121950212e-08,50,,,,,
160,-0.0014570617349818349,1552.228759765625,1.4002608060836792,20.843120574951172,-3.695488004495928e-08,50,0.0,0.0,1.0,-8.636606430634856,60.0
161,-0.008556509390473366,159.0491180419922,1.3999005556106567,-5.993653774261475,-1.2274831817649101e-08,50,,,,,
162,0.0010127115529030561,204.6550750732422,1.3992626667022705,-11.214812278747559,2.6524066498723187e-08,50,,,,,
163,-0.0031524801161140203,142.33802795410156,1.3985687494277954,-15.208783149719238,4.8279762410174953e-08,50,,,,,
164,-0.00036546229966916144,192.56729125976562,1.3981845378875732,-19.058927536010742,5.9604643443123e-10,50,,,,,
165,-0.002688372042030096,55.74250030517578,1.3980222940444946,-15.77407455444336,-7.98702259885431e-08,50,,,,,
166,-0.0006331348558887839,192.0208740234375,1.3979116678237915,-6.9226393699646,1.7881393032936899e-09,50,,,,,
167,-0.00031464576022699475,38.002681732177734,1.397626519203186,-10.97635269165039,-3.278255444882916e-09,50,,,,,
168,-0.0006228733109310269,242.2654266357422,1.3969204425811768,-5.8687920570373535,1.7434357957313296e-08,50,,,,,
169,-0.0038414455484598875,70.52249145507812,1.3960926532745361,-11.074122428894043,-4.172325152040912e-09,50,,,,,
170,0.0006148862885311246,284.8579406738281,1.3958793878555298,-15.483468055725098,-4.2915345943583816e-08,50,0.0,0.0,1.0,-27.424854066967963,60.0
171,-0.015956131741404533,209.90794372558594,1.3963392972946167,-0.8805915117263794,-1.1920929132713809e-08,50,,,,,
172,0.000994615606032312,134.3999481201172,1.396332859992981,-10.443220138549805,3.278255444882916e-09,50,,,,,
173,-0.008233013562858105,685.3453369140625,1.3953468799591064,8.185030937194824,3.457069297496673e-08,50,,,,,
174,-0.003364620264619589,147.72357177734375,1.394579291343689,-5.962446212768555,-3.3825635625817085e-08,50,,,,,
175,0.0015699840150773525,171.8693389892578,1.3947008848190308,-1.2215993404388428,-1.0877847955725883e-08,50,,,,,
176,-0.0062568760477006435,1991.0445556640625,1.3954147100448608,12.518198013305664,-3.278255444882916e-09,50,,,,,
177,0.0006543040508404374,123.86857604980469,1.3955485820770264,-2.920743465423584,2.6300549293978293e-08,50,,,,,
178,-0.00011555671517271549,307.2815856933594,1.3951325416564941,-12.064805030822754,3.5762786065873797e-09,50,,,,,
179,-0.0008902454283088446,3429.8203125,1.394689679145813,13.809343338012695,-2.98023217215615e-10,50,,,,,
180,-0.00467260368168354,586.1649780273438,1.394119143486023,-4.538641929626465,-2.3953615979621645e-08,50,0.0,0.0,1.0,-17.579399213194847,60.0
181,-0.0016270875930786133,122.85823059082031,1.3938015699386597,-7.598138809204102,-2.8610228852699038e-08,50,,,,,
182,0.000297946942737326,260.7705383300781,1.3937944173812866,-18.269580841064453,-1.27553946072112e-07,50,,,,,
183,0.00021918774291407317,112.59130859375,1.3934036493301392,-9.497627258300781,-5.185604123880694e-08,50,,,,,
184,-0.0012260102666914463,123.26346588134766,1.3927003145217896,-13.931105613708496,2.3841858265427618e-08,50,,,,,
185,0.00047601998085156083,80.50894165039062,1.3924460411071777,-5.859821319580078,4.213303483879827e-08,50,,,,,
186,-0.002605180721729994,103.9478530883789,1.3921939134597778,-17.155479431152344,3.695488004495928e-08,50,,,,,
187,0.0002199006121372804,89.53794860839844,1.3913905620574951,-15.57858657836914,3.293156680683751e-08,50,,,,,
188,-0.0011371731525287032,114.57899475097656,1.3901885747909546,-16.852380752563477,6.556510889765832e-09,50,,,,,
189,-0.001506700529716909,123.05990600585938,1.3894448280334473,-18.072263717651367,6.288289711164907e-08,50,,,,,
190,-0.004457645583897829,357.1918640136719,1.3885433673858643,-12.488757133483887,-1.0132789718397817e-08,50,0.0,0.0,1.0,-28.19101886302233,60.0
191,0.0009035396506078541,65.65596008300781,1.3875861167907715,-9.09268569946289,-1.5795230012827233e-08,50,,,,,
192,-0.013879132457077503,275.5271911621094,1.3872891664505005,-8.399938583374023,-1.0430812658057675e-08,50,,,,,
193,-0.0009605121449567378,340.3403625488281,1.3868426084518433,-6.951399326324463,-1.3113021779531664e-08,50,,,,,
194,0.000882000895217061,145.09878540039062,1.3857513666152954,-9.377256393432617,-1.7695128917694092e-08,50,,,,,
195,-0.0005633592372760177,242.7871551513672,1.3848700523376465,-0.9358717203140259,1.7434357957313296e-08,50,,,,,
196,-0.02033167891204357,155.50112915039062,1.3846142292022705,-2.7432971000671387,2.846121738286911e-08,50,,,,,
197,-0.0012801456032320857,341.822021484375,1.3844963312149048,-10.660226821899414,1.9967556497135774e-08,50,,,,,
198,0.0005066216108389199,213.94825744628906,1.3842651844024658,-15.246981620788574,-2.9802322387695312e-08,50,,,,,
199,-0.006145385559648275,190.7816619873047,1.3841767311096191,1.6744073629379272,1.174211519128221e-07,50,,,,,
200,0.0016431254334747791,1203.8594970703125,1.3846513032913208,-38.68278121948242,-2.5228013100786484e-07,43,0.0,0.6,0.4,-23.95318387374282,43.75
201,-0.0016602325486019254,583.5317993164062,1.3855317831039429,-6.272973537445068,-7.450580707946131e-10,50,,,,,
202,-0.002233989769592881,151.75416564941406,1.3865262269973755,-16.472017288208008,5.364417887676609e-08,50,,,,,
203,-0.002913780277594924,155.54669189453125,1.3866112232208252,-14.466745376586914,-6.139278241334978e-08,50,,,,,
204,8.659363084007055e-05,93.0600357055664,1.3857954740524292,-13.995807647705078,1.2576579422329814e-07,50,,,,,
205,-0.0023701798636466265,40.39646911621094,1.3852589130401611,-14.081690788269043,2.9504299448035454e-08,50,,,,,
206,-0.0002998447453137487,203.3877410888672,1.3839786052703857,-11.525603294372559,-1.1535361466030736e-07,50,,,,,
207,-0.00015945434279274195,108.3044204711914,1.382485032081604,-15.65933609008789,2.2053718851111626e-08,50,,,,,
208,-0.00018633842410054058,91.85641479492188,1.3822556734085083,-11.292763710021973,-9.53674295089968e-09,50,,,,,
209,-0.005826008506119251,103.44912719726562,1.3831114768981934,-8.94009017944336,1.892447443196943e-08,50,,,,,
210,-0.0017281353939324617,117.47056579589844,1.3837224245071411,-19.71766471862793,-3.457069297496673e-08,50,0.0,0.0,1.0,-18.131430128961803,60.0
211,0.0011481285328045487,72.41704559326172,1.3838499784469604,-17.487985610961914,1.4901161193847656e-08,50,,,,,
212,-0.0005023384001106024,80.6711654663086,1.3836337327957153,-11.701903343200684,-3.9041040622578294e-08,50,,,,,
213,-0.004693230614066124,557.66552734375,1.3829460144042969,3.302682399749756,-4.649162121950212e-08,50,,,,,
214,-0.009810366667807102,1743.0067138671875,1.382599949836731,5.847677230834961,-7.748603536583687e-09,50,,,,,
215,-0.0024816321674734354,313.283203125,1.3820027112960815,-6.395366191864014,-3.33786012163273e-08,50,,,,,
216,0.00012802124547306448,145.32167053222656,1.380271315574646,-12.126795768737793,-1.210719347000122e-08,50,,,,,
217,-0.0037421584129333496,68.31926727294922,1.378191351890564,-14.144183158874512,4.4703482582342247e-10,50,,,,,
218,-0.0011128759942948818,62.51241683959961,1.3763999938964844,-16.914203643798828,-1.3113021779531664e-08,50,,,,,
219,-0.008997197262942791,120.21309661865234,1.375045895576477,-13.066048622131348,-4.76837147544984e-09,50,,,,,
220,0.0003517532313708216,110.82195281982422,1.3740664720535278,-9.640356063842773,2.38418573772492e-09,50,0.0,0.0,1.0,-25.65768091380596,60.0
221,-0.0010085105895996094,151.02542114257812,1.3734701871871948,-14.11735725402832,6.496906479469544e-08,50,,,,,
222,0.00031828880310058594,79.21930694580078,1.373641848564148,-21.8597354888916,2.9206276508375595e-08,50,,,,,
223,-0.001351523445919156,92.24190521240234,1.373740553855896,-11.648998260498047,-5.841255301675119e-08,50,,,,,
224,-0.0011130237253382802,32.16024398803711,1.3738306760787964,-18.087024688720703,1.1324882365215672e-08,50,,,,,
225,-0.0001566982246004045,314.6053466796875,1.373315453529358,-10.854025840759277,2.8759240322528967e-08,50,,,,,
226,5.0268172344658524e-05,38.861515045166016,1.3719712495803833,-19.84564781188965,-2.5704503414658575e-08,50,,,,,
227,-0.003347792662680149,81.32748413085938,1.3711851835250854,-17.139644622802734,4.231929651155042e-08,50,,,,,
228,-0.005217805039137602,89.10855102539062,1.3708465099334717,-19.97211456298828,2.8759240322528967e-08,50,,,,,
229,-0.018767647445201874,306.070556640625,1.370498776435852,-4.953088283538818,1.0043382303592807e-07,50,,,,,
230,0.0031315041705965996,226.02911376953125,1.3697618246078491,-8.176614761352539,-9.499490261077881e-08,50,0.0,0.0,1.0,33.62164143063128,60.0
231,-0.0013978767674416304,97.08572387695312,1.368699312210083,-13.728608131408691,-6.556510889765832e-09,50,,,,,
232,0.0005853367038071156,228.94874572753906,1.3684290647506714,-6.506104946136475,-7.331371421059885e-08,50,,,,,
233,-0.012798871845006943,109.35913848876953,1.3681639432907104,-21.791820526123047,-6.556511067401516e-08,50,,,,,
234,-0.023013176396489143,236.24046325683594,1.3679929971694946,-2.209418535232544,-4.1127204752910984e-08,50,,,,,
