iteration,actor_loss,critic_loss,entropy,mean_return,mean_advantage,buffer_steps,eval_success_rate,eval_collision_rate,eval_timeout_rate,eval_avg_return,eval_avg_episode_length
39,-0.004846462979912758,478.8602294921875,1.4523670673370361,-32.34621810913086,-3.099441414633475e-08,50,,,,,
40,-0.004363587126135826,630.3006591796875,1.4533663988113403,-19.44683837890625,9.834766778737958e-09,50,0.0,0.0,1.0,78.11058068722487,60.0
41,-0.004511954728513956,818.2784423828125,1.454757809638977,-17.237503051757812,2.3990869735257547e-08,50,,,,,
42,-0.0011742640053853393,892.0382690429688,1.4562231302261353,-26.247209548950195,-4.723668212136545e-08,50,,,,,
43,-0.0029014062602072954,980.6526489257812,1.4577744007110596,-26.877519607543945,-2.592802061940347e-08,50,,,,,
44,-0.0014609480276703835,780.6349487304688,1.459456205368042,-18.035367965698242,-7.301569127093899e-09,50,,,,,
45,-0.004498668946325779,638.110107421875,1.4610878229141235,-12.582109451293945,-3.818422555923462e-08,50,,,,,
46,-0.0065616462379693985,624.5642700195312,1.462633490562439,-36.49353790283203,-6.258487417198921e-08,50,,,,,
47,-0.01620982214808464,1906.0107421875,1.4639458656311035,-69.75569915771484,-5.364417887676609e-08,40,,,,,
48,-0.008707537315785885,9908.6962890625,1.464708685874939,10.521688461303711,-2.9802322387695312e-08,50,,,,,
49,0.0029079150408506393,622.1583862304688,1.4658633470535278,-42.340274810791016,-4.7683716530855236e-08,50,,,,,
50,-0.003225140506401658,11377.36328125,1.4670602083206177,26.228313446044922,-5.602836594675864e-08,50,0.0,0.0,1.0,-30.822900895774364,60.0
51,-0.002779998816549778,506.5224914550781,1.468125820159912,-29.837329864501953,1.0225921442952313e-08,50,,,,,
52,-4.486322359298356e-05,433.5229797363281,1.4690024852752686,-38.88491439819336,3.5762786065873797e-09,50,,,,,
53,-0.011930393986403942,19110.150390625,1.4692623615264893,36.43980026245117,5.871057595641105e-08,50,,,,,
54,0.0010520017240196466,1079.44287109375,1.4698121547698975,-36.263214111328125,-1.907348590179936e-08,50,,,,,
55,-0.006346316542476416,9599.271484375,1.470422387123108,7.604528903961182,-4.172325152040912e-09,50,,,,,
56,-9.505271736998111e-05,883.3345336914062,1.4706498384475708,-17.400419235229492,-2.354383532576776e-08,50,,,,,
57,-0.0016345643671229482,9251.484375,1.4706727266311646,14.384488105773926,2.6524066498723187e-08,50,,,,,
58,-0.0025251340121030807,798.756103515625,1.4713118076324463,-20.81564712524414,7.748603536583687e-08,50,,,,,
59,-0.002189154736697674,10320.669921875,1.4730916023254395,32.258121490478516,-1.4901161415892261e-09,50,,,,,
60,-0.0006901437300257385,757.9173583984375,1.4746794700622559,-30.224225997924805,4.0531158873591266e-08,50,0.0,0.0,1.0,-31.302765552699565,60.0
61,-0.006440630182623863,669.9247436523438,1.475217342376709,-27.527294158935547,5.9604645663569045e-09,50,,,,,
62,-0.009519167244434357,740.196533203125,1.4747531414031982,-15.428476333618164,2.7418137094059603e-08,50,,,,,
63,-0.009883510880172253,514.6971435546875,1.4740067720413208,-25.00904083251953,-2.38418573772492e-09,50,,,,,
64,-0.0021846627350896597,529.01318359375,1.4739527702331543,-36.288665771484375,-4.76837147544984e-09,50,,,,,
65,-0.007403459399938583,1959.7998046875,1.473312497138977,-28.770971298217773,1.609325472884393e-08,50,,,,,
66,-0.008101319894194603,792.9039916992188,1.4732677936553955,-37.86927795410156,-7.5101851848558e-08,50,,,,,
67,-0.001745331916026771,370.6009521484375,1.4738876819610596,-22.788999557495117,-1.305341754687106e-07,50,,,,,
68,-0.0005545139429159462,9300.984375,1.4746568202972412,20.358165740966797,3.7550925924279e-08,50,,,,,
69,-0.00363657483831048,851.9879760742188,1.47590970993042,-26.186933517456055,1.907348590179936e-08,50,,,,,
70,-0.0025270271580666304,10949.0166015625,1.4767173528671265,6.576026439666748,-1.3113021779531664e-08,50,0.0,0.0,1.0,-42.45398444384337,60.0
71,-0.006589731201529503,1019.5061645507812,1.4771625995635986,-34.1287956237793,-2.9802322831784522e-09,50,,,,,
72,0.00041959882946684957,283.387451171875,1.4772332906723022,-10.939604759216309,2.0116567966965704e-08,50,,,,,
73,-0.0033379769884049892,752.20947265625,1.4771397113800049,-21.920141220092773,2.38418573772492e-09,50,,,,,
74,-0.00804008450359106,1228.0986328125,1.4775230884552002,-3.2575714588165283,-5.06639494801675e-08,50,,,,,
75,0.0027974462136626244,3402.926513671875,1.4783021211624146,0.8431112170219421,-5.9604645663569045e-09,50,,,,,
76,-0.00356916431337595,986.6174926757812,1.478676438331604,-30.152498245239258,3.8743017682918435e-08,50,,,,,
77,-0.00571413291618228,597.7089233398438,1.4789001941680908,-17.298866271972656,3.7550925924279e-08,50,,,,,
78,-0.0010461140191182494,852.5740356445312,1.4797580242156982,-11.814499855041504,1.19209286886246e-09,50,,,,,
79,2.401113488303963e-05,509.72344970703125,1.480045199394226,-23.273313522338867,-2.8610228852699038e-08,50,,,,,
80,-0.003586883656680584,8708.9951171875,1.479772686958313,16.307231903076172,3.8444994743258576e-08,50,0.0,0.0,1.0,-42.59299199730158,60.0
81,-0.00035805703373625875,910.4835815429688,1.4799494743347168,-13.184065818786621,-5.662441182607836e-08,50,,,,,
82,0.0003425264440011233,865.6911010742188,1.4799691438674927,-29.878793716430664,-2.38418573772492e-09,50,,,,,
83,-0.008401227183640003,317.58526611328125,1.4795117378234863,-21.1656551361084,-1.1026859425555813e-08,50,,,,,
84,-0.0013723713345825672,1459.04052734375,1.4797827005386353,-40.19069290161133,5.7220457705398076e-08,50,,,,,
85,-1.2865066310041584e-05,464.0111999511719,1.4807854890823364,-10.947585105895996,2.5257469005168787e-08,50,,,,,
86,-0.0005450707394629717,526.6804809570312,1.4815285205841064,-23.245542526245117,-2.9504299448035454e-08,50,,,,,
87,-0.0005256080767139792,894.2965698242188,1.4815908670425415,-34.06485366821289,1.400709148668966e-08,50,,,,,
88,-0.00531661044806242,318.0508117675781,1.4817390441894531,-34.897708892822266,-3.993511299427155e-08,50,,,,,
89,0.0016691971104592085,797.4277954101562,1.4825057983398438,-10.714895248413086,1.9967556497135774e-08,50,,,,,
90,-2.3188591512735002e-05,442.5863952636719,1.4832545518875122,-37.41752624511719,4.76837147544984e-09,50,0.0,0.0,1.0,-65.23286871016026,60.0
91,-0.0037493251729756594,737.3425903320312,1.4831887483596802,-35.84148025512695,-3.099441414633475e-08,50,,,,,
92,-0.0002493608044460416,327.9629821777344,1.482437014579773,-25.356340408325195,3.278255444882916e-09,50,,,,,
93,-0.00036859273677691817,335.84405517578125,1.4814791679382324,-30.691987991333008,-9.53674295089968e-09,50,,,,,
94,-0.0016727113397791982,405.1710205078125,1.4805296659469604,-22.5710391998291,5.364418242947977e-09,50,,,,,
95,-0.01113591156899929,34081.03125,1.48024320602417,106.55380249023438,-4.0531158873591266e-08,50,,,,,
96,0.00022250175243243575,488.5245361328125,1.480272650718689,-31.642927169799805,9.834766245830906e-08,50,,,,,
97,-0.012591047212481499,2256.98193359375,1.4805080890655518,-29.19249725341797,2.0135194844783655e-08,50,,,,,
98,0.000908970832824707,10421.82421875,1.481095552444458,26.06600570678711,-1.1920929132713809e-08,50,,,,,
99,-0.01012360118329525,9366.2861328125,1.482075810432434,8.76449203491211,9.53674295089968e-09,50,,,,,
100,-0.003929576836526394,410.7480773925781,1.4828555583953857,-24.108686447143555,1.0877847955725883e-08,50,0.0,0.0,1.0,-47.79983789920807,60.0
101,0.0018447923939675093,594.7427368164062,1.483139157295227,-25.594532012939453,1.490116086078075e-10,50,,,,,
102,-0.009669494815170765,1606.10986328125,1.4831757545471191,-23.72466468811035,-2.4884938554237124e-08,50,,,,,
103,-0.008769848383963108,342.4449157714844,1.4829460382461548,-12.875090599060059,1.5944243259014e-08,50,,,,,
104,-0.00772779481485486,1919.41748046875,1.4826207160949707,-19.13433837890625,1.1960509915809325e-08,50,,,,,
105,0.0030831145122647285,1546.177490234375,1.4827816486358643,-37.20557403564453,-7.748603536583687e-09,50,,,,,
106,-0.0013030337868258357,2000.14501953125,1.4830971956253052,-14.85809326171875,8.307397436624342e-09,50,,,,,
107,-0.009754124097526073,782.093017578125,1.4835174083709717,-12.105207443237305,-3.322958974649737e-08,50,,,,,
108,-1.5640258652638295e-06,1216.62939453125,1.4846078157424927,2.2510218620300293,2.38418573772492e-09,50,,,,,
109,-0.008525166660547256,753.9691162109375,1.4854873418807983,-14.36707878112793,2.071261384628542e-08,50,,,,,
110,-0.006548576522618532,8294.708984375,1.4858514070510864,26.428752899169922,-4.231929651155042e-08,50,0.0,0.0,1.0,-49.76384952664375,60.0
111,-0.01245677936822176,769.1425170898438,1.4861817359924316,-31.43039321899414,2.1457672971791908e-08,50,,,,,
112,0.0018739413935691118,1006.5239868164062,1.486007809638977,-32.499916076660156,8.463859302310084e-08,50,,,,,
113,-0.0020678448490798473,1479.42529296875,1.4859603643417358,-45.5142822265625,-4.5299529460862686e-08,50,,,,,
114,-0.00337967392988503,441.44366455078125,1.4858269691467285,-21.45232582092285,5.06639494801675e-08,50,,,,,
115,-0.016294259577989578,1551.56298828125,1.485245943069458,-13.762450218200684,4.48524950513729e-08,50,,,,,
116,0.004259071312844753,683.18994140625,1.485322117805481,-36.66386413574219,3.457069297496673e-08,50,,,,,
117,-0.00018235207244288176,867.325439453125,1.485628604888916,-11.02861213684082,-3.278255444882916e-09,50,,,,,
118,-0.0027243548538535833,397.44586181640625,1.485522747039795,-22.20589828491211,-8.046627364421965e-09,50,,,,,
119,-0.002492499304935336,483.3402404785156,1.4856032133102417,-13.8753080368042,-1.7285346487483366e-08,50,,,,,
120,-0.002202996052801609,1044.012939453125,1.4858880043029785,-40.118629455566406,3.5762786065873797e-09,50,0.0,0.0,1.0,-60.92188816666603,60.0
121,-0.00023954390781000257,879.3689575195312,1.4866830110549927,-38.051029205322266,-4.76837147544984e-09,50,,,,,
122,-0.004348177928477526,9425.681640625,1.4878714084625244,5.987917900085449,4.1127204752910984e-08,50,,,,,
123,8.953094220487401e-05,502.5920715332031,1.4882513284683228,-16.685691833496094,-4.7981739470515095e-08,50,,,,,
124,5.5865049944259226e-05,1419.3831787109375,1.4889663457870483,-43.198081970214844,-6.318092005130893e-08,50,,,,,
125,-0.0029376698657870293,484.029296875,1.4903559684753418,-14.475325584411621,7.778405830549673e-08,50,,,,,
126,-0.0010702228173613548,519.963623046875,1.4915391206741333,-30.137304306030273,5.4836274188119205e-08,50,,,,,
127,-0.00309318071231246,474.1510925292969,1.4927711486816406,-19.041553497314453,3.457069297496673e-08,50,,,,,
128,-0.00109707354567945,1117.4566650390625,1.493601679801941,-40.66242599487305,3.278255533700758e-08,50,,,,,
129,-0.00017834187019616365,10096.5458984375,1.494002103805542,29.4774169921875,-3.039836826701503e-08,50,,,,,
130,-0.0052764322608709335,19075.11328125,1.4938544034957886,26.154176712036133,7.063150064823276e-08,50,0.0,0.0,1.0,-45.27743766009807,60.0
131,-0.003187894821166992,375.212646484375,1.493118166923523,-19.676828384399414,-2.2947787670091202e-08,50,,,,,
132,-0.003402216359972954,512.593505859375,1.492436170578003,-36.81639099121094,1.9669533557475916e-08,50,,,,,
133,0.0009183001238852739,272.68719482421875,1.4916396141052246,-10.59769058227539,-3.390014313708889e-08,50,,,,,
134,-6.24370586592704e-05,835.0114135742188,1.4904110431671143,-39.69489288330078,-6.079673653403006e-08,50,,,,,
135,-0.00037721634726040065,602.1768188476562,1.4896222352981567,-43.57923889160156,9.417534130307104e-08,50,,,,,
136,-0.0007427692180499434,596.3090209960938,1.490126371383667,-46.6059684753418,5.4836274188119205e-08,50,,,,,
137,-0.00025340556749142706,512.26318359375,1.4909286499023438,-16.666467666625977,-1.0728836485895954e-08,50,,,,,
138,-0.0008599483990110457,486.04217529296875,1.491784691810608,-43.69308090209961,2.7418137094059603e-08,50,,,,,
139,-0.0011353951413184404,353.1744079589844,1.4929293394088745,-37.061920166015625,-5.364418242947977e-09,50,,,,,
140,-0.0007029438274912536,422.45294189453125,1.4934217929840088,-31.68295669555664,-1.2218952072373668e-08,50,0.0,0.0,1.0,-64.39813828766346,60.0
141,-0.004530062898993492,22618.095703125,1.4936622381210327,34.11801528930664,-5.662441182607836e-09,50,,,,,
142,0.0003693914331961423,747.5621948242188,1.4940659999847412,-44.74440383911133,-8.940697071579962e-09,50,,,,,
143,-0.009412224404513836,724.857177734375,1.4947178363800049,-35.70827865600586,4.261731945121028e-08,50,,,,,
144,-0.010646169073879719,996.9754028320312,1.4956164360046387,-7.832136631011963,2.6822089438383045e-08,50,,,,,
145,0.0034324550069868565,736.3712768554688,1.4960519075393677,-18.447568893432617,1.8477439311936905e-07,50,,,,,
146,-0.0003675365587696433,3655.486572265625,1.4964534044265747,-20.599411010742188,-2.520624597934784e-08,50,,,,,
147,-0.0018335795029997826,2983.605712890625,1.497408151626587,4.040441036224365,1.3709068547029801e-08,50,,,,,
148,-0.0009118461748585105,1149.7120361328125,1.498253345489502,-0.7436310052871704,-3.218650945768786e-08,50,,,,,
149,-0.003328571328893304,1112.4161376953125,1.498023509979248,-13.684100151062012,-2.130865972560514e-08,50,,,,,
150,0.0008741950732655823,566.641845703125,1.4971222877502441,-27.228191375732422,7.569789772787772e-08,50,0.0,0.0,1.0,-38.51425146907568,60.0
151,-0.008324586786329746,218.60079956054688,1.4974344968795776,-22.796268463134766,-8.711447918585691e-08,13,,,,,
152,-5.8135985455010086e-05,950.6009521484375,1.4983688592910767,-13.790090560913086,-9.033828973770142e-08,50,,,,,
153,-0.0010468936525285244,556.6611938476562,1.4988807439804077,-15.660016059875488,1.4305114426349519e-08,50,,,,,
154,-0.0005401325179263949,603.9954833984375,1.4992533922195435,-15.806695938110352,-1.385808001685973e-08,50,,,,,
155,-0.0010446548694744706,850.1411743164062,1.500078558921814,-6.4690165519714355,-2.38418573772492e-09,50,,,,,
156,-0.008526911959052086,672.395751953125,1.5013350248336792,-18.99770736694336,-4.76837147544984e-09,50,,,,,
157,-0.00014444351836573333,827.2918090820312,1.5022177696228027,-24.937959671020508,-6.765127125163417e-08,50,,,,,
158,-0.0014510578475892544,230.3622283935547,1.502465009689331,-25.13646697998047,2.8610228852699038e-08,50,,,,,
159,-0.003013401059433818,792.6156005859375,1.5021247863769531,-2.4008820056915283,4.857778534983481e-08,50,,,,,
160,-0.0008048021700233221,191.24293518066406,1.5014359951019287,-30.352859497070312,5.364418242947977e-09,50,0.0,0.0,1.0,-41.46127267479896,60.0
161,-0.0029240655712783337,733.2115478515625,1.5009394884109497,-30.315763473510742,8.046627364421965e-09,50,,,,,
162,-0.004457755014300346,9604.74609375,1.5010802745819092,35.580326080322266,4.470348358154297e-08,50,,,,,
163,0.0008120441343635321,327.5909423828125,1.5008844137191772,-28.7268123626709,1.9967556497135774e-08,50,,,,,
164,-0.002080476377159357,487.39227294921875,1.5001684427261353,-16.128276824951172,1.907348590179936e-08,50,,,,,
165,-0.00010614156781230122,196.59884643554688,1.4994102716445923,-22.62969970703125,4.141591603001871e-08,50,,,,,
166,-0.00018714905309025198,769.3693237304688,1.498661756515503,-17.939645767211914,4.634260974967219e-08,50,,,,,
167,-0.008471036329865456,495.4828796386719,1.4986093044281006,-12.955460548400879,-3.278255444882916e-09,50,,,,,
168,-0.0013074683956801891,748.6949462890625,1.4990633726119995,-3.703033208847046,5.06639494801675e-08,50,,,,,
169,-0.0004864597285632044,756.095947265625,1.500186800956726,-25.665672302246094,-3.039836826701503e-08,50,,,,,
170,-0.001109590521082282,329.68890380859375,1.5012396574020386,-13.40576457977295,5.25265919648632e-09,50,0.0,0.0,1.0,-38.05253569036722,60.0
171,-0.00290787685662508,1429.1429443359375,1.5016529560089111,-24.302461624145508,2.4437904144747336e-08,50,,,,,
172,-0.002740559633821249,1130.464111328125,1.5022234916687012,-42.395912170410156,2.0265579792067e-07,50,,,,,
173,-0.0009696388151496649,641.7863159179688,1.5029960870742798,-25.581375122070312,6.973743182925318e-08,50,,,,,
174,-0.005098714958876371,611.0291137695312,1.5038262605667114,-2.2021195888519287,-7.331371421059885e-08,50,,,,,
175,-0.00378403184004128,8974.001953125,1.5052952766418457,28.668190002441406,-5.9604645663569045e-09,50,,,,,
176,-0.0016188144218176603,1056.042236328125,1.5069810152053833,-38.97789764404297,4.470348358154297e-08,50,,,,,
177,-0.00028447629301808774,670.80419921875,1.5081427097320557,-13.738129615783691,-6.020069065471034e-08,50,,,,,
178,-0.0018803310813382268,880.8501586914062,1.5090614557266235,-41.02796936035156,-2.7418137094059603e-08,50,,,,,
179,9.40608952078037e-05,916.09423828125,1.5099738836288452,-37.661766052246094,6.437301891537572e-08,50,,,,,
180,0.00014427423593588173,630.6500244140625,1.5106911659240723,-43.75456237792969,-8.940697071579962e-09,50,0.0,0.0,1.0,-48.039484304189685,60.0
181,-0.007032604422420263,10329.033203125,1.5114785432815552,25.14250946044922,5.900859889607091e-08,50,,,,,
182,0.0012646615505218506,192.00257873535156,1.5122344493865967,-34.496192932128906,-4.76837147544984e-09,50,,,,,
183,-0.00020311355183366686,852.522216796875,1.5121395587921143,-34.200401306152344,-2.4437904144747336e-08,50,,,,,
184,-0.0011915910290554166,380.1474914550781,1.5119415521621704,-24.661073684692383,6.705522359595761e-09,50,,,,,
185,-0.007780428044497967,1048.3275146484375,1.512485384941101,-15.520732879638672,5.692243476573822e-08,50,,,,,
186,-0.0019378591096028686,985.3842163085938,1.5131934881210327,-37.76523971557617,-1.3113021779531664e-08,50,,,,,
187,0.0006590128177776933,420.6180419921875,1.513872504234314,-20.27179527282715,1.2218952072373668e-08,50,,,,,
188,-0.0021982956677675247,539.4218139648438,1.5141282081604004,-15.885668754577637,-1.9371508841459217e-08,50,,,,,
189,0.00041674135718494654,804.8925170898438,1.5144909620285034,-14.227614402770996,-1.1883676265256327e-08,50,,,,,
190,-0.0016890907427296042,577.2805786132812,1.5154610872268677,-28.432453155517578,-3.695488004495928e-08,50,0.0,0.0,1.0,-40.330844490230085,60.0
191,-0.005251207388937473,495.8253173828125,1.5168356895446777,-23.95915985107422,-2.324581060975106e-08,50,,,,,
192,-0.0006828499026596546,662.485595703125,1.5181671380996704,-36.943058013916016,-2.0265579436795633e-08,50,,,,,
193,0.0001876163441920653,407.4971923828125,1.519193410873413,-4.053967475891113,-6.854534007061375e-08,50,,,,,
194,-0.004647841677069664,274.5372314453125,1.5189834833145142,-28.16980743408203,-4.2752361650855164e-08,50,,,,,
195,0.00013570308510679752,670.660400390625,1.5182559490203857,-10.544787406921387,-5.364418242947977e-09,50,,,,,
196,-0.004993298090994358,583.4283447265625,1.5185730457305908,-46.521793365478516,-5.364417887676609e-08,50,,,,,
197,-0.0025894404388964176,9541.353515625,1.519269585609436,7.926568984985352,-2.2500753260601414e-08,50,,,,,
198,-0.002758121583610773,837.8997802734375,1.5190460681915283,-19.69765853881836,1.1920929132713809e-08,50,,,,,
199,0.0008827876881696284,8671.494140625,1.518243670463562,1.5136483907699585,1.7881393032936899e-09,50,,,,,
200,-0.0007581329555250704,295.5555725097656,1.517825961112976,-29.968116760253906,-3.457069297496673e-08,50,0.0,0.0,1.0,-40.44387994408608,60.0
201,-0.0021031666547060013,482.5775451660156,1.517645239830017,-25.999425888061523,-9.53674295089968e-09,50,,,,,
202,0.0003665065742097795,743.13427734375,1.5179219245910645,-22.785850524902344,3.1441448555824536e-08,50,,,,,
203,-0.006392103619873524,636.45166015625,1.5184025764465332,-14.510797500610352,-1.3372628338004233e-08,50,,,,,
204,0.0021314192563295364,684.6185913085938,1.5187163352966309,-12.419316291809082,-2.0116567966965704e-08,50,,,,,
205,-0.0006813144427724183,533.7304077148438,1.5186936855316162,-8.58044719696045,1.8738210982860437e-08,50,,,,,
206,-0.000599446299020201,497.2043762207031,1.5180305242538452,-27.706750869750977,-2.0265579436795633e-08,50,,,,,
207,-0.001403217320330441,475.5755615234375,1.5179533958435059,-15.119511604309082,7.748603536583687e-09,50,,,,,
208,-0.00953187420964241,9088.8193359375,1.5187301635742188,18.14284896850586,3.6358834165639564e-08,50,,,,,
209,0.0020074748899787664,457.2308654785156,1.5200217962265015,-18.794832229614258,-1.3355165862094509e-08,50,,,,,
210,-0.0014331865822896361,9231.5185546875,1.5213700532913208,14.588859558105469,2.4139881205087477e-08,50,0.0,0.0,1.0,-48.185481044650075,60.0
211,-3.7302972486941144e-05,603.8116455078125,1.5221126079559326,-32.77647399902344,-1.7285346487483366e-08,50,,,,,
212,-0.0009578705066815019,569.8585205078125,1.5226019620895386,-22.11993408203125,-3.546476534665999e-08,50,,,,,
213,-0.0008329093689098954,226.66543579101562,1.523016333580017,-18.162124633789062,-4.1276216222740914e-08,50,,,,,
214,-0.000328385824104771,1307.14306640625,1.523767352104187,-46.029415130615234,-6.67572024326546e-08,50,,,,,
215,-0.003478674916550517,309.8739318847656,1.5249344110488892,-28.07233428955078,5.066394859198908e-09,50,,,,,
216,0.0004634475626517087,424.9224853515625,1.5251901149749756,-31.574596405029297,7.331371421059885e-08,50,,,,,
217,-0.0015272292075678706,91.84109497070312,1.5264700651168823,-25.241716384887695,4.58497284583359e-09,13,,,,,
218,-0.0003003835736308247,519.7058715820312,1.5291163921356201,-25.654739379882812,2.309679913992113e-08,50,,,,,
219,-0.006281833630055189,21250.33984375,1.5312904119491577,37.299713134765625,-5.662441182607836e-09,50,,,,,
220,0.0016633415361866355,901.0275268554688,1.532868504524231,-13.399950981140137,1.19209286886246e-09,50,0.0,0.0,1.0,-41.14067823588848,60.0
221,-0.000636165146715939,603.4449462890625,1.534223198890686,-34.964820861816406,-8.046627186786282e-08,50,,,,,
222,-0.00271574012003839,947.00048828125,1.535862684249878,-29.961380004882812,9.983778248567887e-09,50,,,,,
223,-0.006665401626378298,502.1254577636719,1.537145972251892,-36.34663009643555,3.784894886393886e-08,50,,,,,
224,0.0017343140207231045,1137.01025390625,1.5379421710968018,-9.18539047241211,9.417534130307104e-08,50,,,,,
225,-0.0008821296505630016,950.79833984375,1.538231611251831,-35.971134185791016,2.7418137094059603e-08,50,,,,,
226,-0.0013966239057481289,388.5090637207031,1.537876009941101,-28.628454208374023,-6.699934829157428e-08,50,,,,,
227,-0.0009051132365129888,844.7910766601562,1.5375113487243652,-40.752315521240234,6.079673653403006e-08,50,,,,,
228,-0.004756735637784004,535.985107421875,1.5377671718597412,-29.284048080444336,-1.1920929132713809e-08,50,,,,,
229,-0.0020318508613854647,295.3746337890625,1.5386139154434204,-40.22317886352539,1.7881394143159923e-08,50,,,,,
230,0.001052045845426619,374.7471008300781,1.5392358303070068,-34.11277389526367,-2.4139881205087477e-08,50,0.0,0.0,1.0,-47.7141300201416,60.0
231,-0.0048148417845368385,770.0682983398438,1.5398062467575073,-18.52467918395996,2.115964825577521e-08,50,,,,,
232,0.0015242910012602806,733.6102294921875,1.540306568145752,-22.96927261352539,3.8743017682918435e-09,50,,,,,
233,-0.0013703537406399846,754.1459350585938,1.5407487154006958,-13.888779640197754,-2.2649764730431343e-08,50,,,,,
234,-0.002567505929619074,11488.6259765625,1.5415724515914917,26.914804458618164,8.165836362650225e-08,50,,,,,
235,-0.002275557490065694,530.014404296875,1.542420506477356,-29.225557327270508,-1.1920929132713809e-08,50,,,,,
