iteration,actor_loss,critic_loss,entropy,mean_return,mean_advantage,buffer_steps,eval_success_rate,eval_collision_rate,eval_timeout_rate,eval_avg_return,eval_avg_episode_length
231,-0.0035487650893628597,3023.7607421875,1.5967482328414917,-3.3360695838928223,2.0265579436795633e-08,50,,,,,
232,-0.007664060685783625,1472.9859619140625,1.5966116189956665,-28.292978286743164,1.4901161193847656e-08,50,,,,,
233,-0.0009460353758186102,2055.175537109375,1.5961114168167114,-48.944496154785156,8.82148754044465e-08,50,,,,,
234,-0.0013652145862579346,375.13201904296875,1.5954864025115967,-31.56710433959961,2.1457672971791908e-08,50,,,,,
235,-0.008267760276794434,2817.9541015625,1.5951966047286987,-77.70314025878906,-1.0195531530143853e-08,38,,,,,
236,-0.0010072088334709406,1086.57177734375,1.5958877801895142,-47.7100944519043,1.2040138130942069e-07,50,,,,,
237,-0.008469121530652046,19.3170166015625,1.596321702003479,-29.077009201049805,-1.277242400732348e-08,14,,,,,
238,-0.01134068239480257,681.209228515625,1.596429467201233,-46.411842346191406,-2.3841858265427618e-08,50,,,,,
239,-0.011563952080905437,3676.152587890625,1.5969969034194946,-94.31256866455078,9.934107758624577e-09,48,,,,,
240,-0.006475343834608793,1498.9967041015625,1.5978950262069702,-61.44613265991211,0.0,50,0.0,0.0,1.0,-52.06107178144157,60.0
241,-0.008902673609554768,477.2988586425781,1.5989761352539062,-41.01461410522461,-1.0728836485895954e-08,50,,,,,
242,-0.005960625596344471,659.9685668945312,1.5995361804962158,-49.099300384521484,2.1457672971791908e-08,50,,,,,
243,-0.004780624061822891,1042.52490234375,1.6000670194625854,-58.642425537109375,4.7683716530855236e-08,50,,,,,
244,-0.0036675024311989546,591.7033081054688,1.6008734703063965,-40.81150817871094,-2.2649764730431343e-08,50,,,,,
245,-0.0031291700433939695,799.796630859375,1.6019256114959717,-55.82378387451172,-4.410743770222325e-08,50,,,,,
246,-0.006508226506412029,9805.20703125,1.6025811433792114,-3.162142753601074,-1.0803342220810919e-08,50,,,,,
247,-0.0011230420786887407,725.322509765625,1.6028344631195068,-39.737579345703125,-1.5497207073167374e-08,50,,,,,
248,-0.006697912234812975,448.6576232910156,1.6029770374298096,-39.595726013183594,1.5497207073167374e-08,50,,,,,
249,-0.004235247150063515,396.2152099609375,1.6034035682678223,-32.61070251464844,1.907348590179936e-08,50,,,,,
250,-0.00820783618837595,2039.3951416015625,1.604712724685669,-66.8650131225586,2.8610228852699038e-08,50,0.0,0.0,1.0,-24.26440777182579,60.0
251,-0.010694283992052078,1014.5470581054688,1.6059762239456177,-47.41727066040039,3.099441414633475e-08,50,,,,,
252,-0.006122601218521595,1743.9693603515625,1.6071152687072754,-65.63971710205078,-1.1444091541079615e-07,50,,,,,
253,-0.011686568148434162,1599.9571533203125,1.6086214780807495,-62.129974365234375,-2.0265579436795633e-08,50,,,,,
254,-0.0005440533277578652,3994.70751953125,1.6100889444351196,-31.536046981811523,1.7881394143159923e-08,40,,,,,
255,-0.0018461107974871993,745.5831909179688,1.6113731861114502,-52.95980453491211,-2.2649764730431343e-08,50,,,,,
256,-0.011148758232593536,555.4566650390625,1.6123108863830566,-25.127378463745117,-3.91900556451219e-08,50,,,,,
257,-0.0011931753251701593,830.1240844726562,1.6128127574920654,-44.37533187866211,-6.556510889765832e-09,50,,,,,
258,-0.001056079869158566,922.4174194335938,1.6136404275894165,-50.87881851196289,-2.1457672971791908e-08,50,,,,,
259,-0.0014624595642089844,476.1222229003906,1.6146368980407715,-42.264495849609375,-2.9802322387695312e-08,50,,,,,
260,-0.0011181581066921353,455.4591064453125,1.615855097770691,-41.3746337890625,4.76837147544984e-09,50,0.0,0.0,1.0,-13.585425816476345,60.0
261,-0.007778501603752375,530.3645629882812,1.617488145828247,-49.616676330566406,-6.67572024326546e-08,50,,,,,
262,-0.0067452238872647285,1351.73095703125,1.6193238496780396,-59.96733856201172,-4.0531158873591266e-08,50,,,,,
263,-0.01059720478951931,2200.974609375,1.6212691068649292,-83.47209167480469,-1.8721971173363272e-07,39,,,,,
264,-0.006616873666644096,909.7337646484375,1.6221833229064941,-59.411258697509766,1.4305114426349519e-08,50,,,,,
265,-0.003443970577791333,1122.411865234375,1.622487187385559,-63.00240707397461,9.298324243900424e-08,50,,,,,
266,0.0006469344953075051,1259.022705078125,1.6232428550720215,-60.394569396972656,-4.2915345943583816e-08,50,,,,,
267,-0.007146945223212242,1478.000732421875,1.6243293285369873,-65.75714111328125,-9.53674295089968e-09,50,,,,,
268,-0.009633484296500683,1427.236572265625,1.6258552074432373,-65.69237518310547,-1.907348590179936e-08,50,,,,,
269,-0.003972427919507027,1498.873779296875,1.6273367404937744,-70.60369110107422,-6.914138594993346e-08,50,,,,,
270,-0.006966795772314072,870.2835083007812,1.6289775371551514,-56.74592590332031,-1.7881394143159923e-08,50,0.0,0.0,1.0,-47.35978217422962,60.0
271,-0.003563675796613097,865.2112426757812,1.6305267810821533,-37.907405853271484,-9.417534130307104e-08,50,,,,,
272,-0.008505416102707386,1186.7646484375,1.6315308809280396,-65.13703918457031,2.0265579436795633e-08,50,,,,,
273,-0.0026409102138131857,448.6055908203125,1.6325104236602783,-43.28658676147461,1.907348590179936e-08,50,,,,,
274,-0.003236312884837389,519.2227172851562,1.6332309246063232,-47.248069763183594,2.9802322387695312e-08,50,,,,,
275,-0.0006688499706797302,696.1196899414062,1.6334357261657715,-52.0870246887207,1.19209286886246e-09,50,,,,,
276,-0.005006313323974609,298.8942565917969,1.634031891822815,-23.039968490600586,-4.12647551684131e-08,13,,,,,
277,-0.006221338640898466,903.7863159179688,1.6355869770050049,-62.0601806640625,-1.1920928955078125e-07,50,,,,,
278,-0.004767475184053183,914.430908203125,1.6373883485794067,-56.9320182800293,3.5762788286319847e-08,50,,,,,
279,-0.0026185321621596813,968.3810424804688,1.6389784812927246,-61.23629379272461,-5.7220457705398076e-08,50,,,,,
280,-0.0013954687165096402,806.830078125,1.6399226188659668,-58.283546447753906,4.887580828949467e-08,50,0.0,0.6,0.4,89.94083043932915,44.4
281,-0.0015097426949068904,1191.71826171875,1.6402968168258667,-56.711814880371094,-5.364417887676609e-08,50,,,,,
282,-0.0073629808612167835,1131.748291015625,1.6407067775726318,-63.404258728027344,-2.6226043559063328e-08,50,,,,,
283,-0.0018406533636152744,1343.239013671875,1.6415945291519165,-57.06943893432617,-5.424022830879949e-08,50,,,,,
284,-0.0033136128913611174,1035.3057861328125,1.642440915107727,-61.19621276855469,3.5762786065873797e-09,50,,,,,
285,-0.00029037476633675396,1082.92626953125,1.6431649923324585,-55.98627471923828,-3.1590460025654465e-08,50,,,,,
286,-0.0007753181271255016,1070.408447265625,1.643908977508545,-45.6513671875,1.4901161193847656e-08,50,,,,,
287,-0.010681538842618465,321.24224853515625,1.6443454027175903,-44.378387451171875,-8.940697071579962e-09,50,,,,,
288,-0.00016999244689941406,11990.7822265625,1.6446954011917114,17.05342674255371,-2.9802322387695312e-08,50,,,,,
289,-0.0024690960999578238,1155.484130859375,1.645767331123352,-59.79680252075195,1.567602225804876e-07,50,,,,,
290,-0.007254526484757662,963.2545166015625,1.6470599174499512,-28.273893356323242,3.4272670035306874e-08,50,0.0,0.0,1.0,20.463500422239303,60.0
291,-0.0021877193357795477,11135.5146484375,1.648034930229187,-9.89803695678711,4.3213366218708416e-09,50,,,,,
292,-0.0005694294231943786,594.1740112304688,1.6492981910705566,-52.119388580322266,-1.1920929132713809e-08,50,,,,,
293,-0.0030370140448212624,911.5457153320312,1.6509722471237183,-58.944908142089844,3.5762786065873797e-09,50,,,,,
294,-0.008559517562389374,672.447509765625,1.6525928974151611,-54.5804328918457,-3.5762786065873797e-09,50,,,,,
295,-0.00489591620862484,4539.24365234375,1.653774380683899,-34.87464141845703,-3.218650945768786e-08,50,,,,,
296,-0.002822670852765441,376.4801940917969,1.6547926664352417,-36.87580490112305,3.5762788286319847e-08,50,,,,,
297,-0.0028508282266557217,1206.6044921875,1.6557204723358154,-32.591636657714844,4.500150652120283e-08,50,,,,,
298,-0.000903816195204854,1395.0487060546875,1.6568083763122559,-57.121246337890625,8.106231774718253e-08,50,,,,,
299,-0.0012759944656863809,93.746337890625,1.659060001373291,-23.63266372680664,-8.25295103368262e-08,13,,,,,
300,-0.005488772410899401,827.2913208007812,1.6619867086410522,-57.031063079833984,-3.457069297496673e-08,50,0.0,0.0,1.0,-61.4215302079916,60.0
